time_yr,rfr_mean,rfr_p5,rfr_p50,rfr_p95,eq_mean,eq_p5,eq_p95,cs_mean,cs_p5,cs_p95,fx_mean,prop_mean,prop_p5,cpi_mean,infl_mean
6.416667,0.03919321805,0.0011172615000000022,0.03919322,0.07726916849999996,1.7624470536,0.7688774175,3.225260789999999,0.00815993925,0.003165684,0.01475887849999999,0.9459008987,1.3716837140000002,0.769354147,1.1789523725,0.02717427955
6.5,0.0392779697,0.0016754965000000015,0.03927797,0.07688044349999998,1.77863324985,0.7680789055,3.268925805999998,0.008152686,0.003180395,0.0148636355,0.94556584085,1.37712346005,0.760727064,1.18177903285,0.0278797474
6.583333,0.03936201525,0.002882522000000002,0.03936202,0.07584150799999997,1.79373712915,0.7574770325000001,3.355841092999999,0.00816637775,0.0030687205,0.014828613999999999,0.9452417350000001,1.3811611697000001,0.7687892465,1.18468597765,0.027579778099999997
6.666667,0.03944535055,0.0036165295000000013,0.039445350000000004,0.07527417099999997,1.81349621555,0.7125646385000001,3.6118903999999987,0.00819018155,0.0030587995,0.015175794999999994,0.94492501445,1.3923311568,0.7561368575,1.18757277955,0.02793690275
6.75,0.0395279725,0.005355554000000001,0.039527969999999996,0.07370038599999999,1.8220121759,0.689875131,3.77718244,0.008164652,0.003184832,0.014553641999999999,0.94462068945,1.3918131399,0.780873309,1.19050108165,0.028480664450000002
6.833333,0.03960987695,0.0032279425000000003,0.03960988,0.0759918075,1.8349678363000002,0.691199175,3.817114305999999,0.0081775173,0.003167407,0.014260589499999999,0.9443338356,1.40113536555,0.758269962,1.1934901797000002,0.028834213900000003
6.916667,0.039691062299999996,0.004587688000000003,0.039691065,0.07479443199999997,1.8522907498,0.6974645675,3.830118691499999,0.00817203375,0.0030444395,0.014691842499999995,0.9440479093,1.40765300135,0.7624560135,1.1965223635,0.02861525215
7.0,0.039771522999999996,0.004899007500000002,0.039771525,0.07464404249999997,1.86723163165,0.710798052,3.8054130454999986,0.0081761078,0.0029896815000000003,0.014736088999999997,0.9437727735999999,1.41635492425,0.767402639,1.1995412159999999,0.0289191057
7.083333,0.0398516919,0.007011827000000005,0.03985169,0.07269155299999992,1.8821844082,0.700803614,3.9080185974999995,0.008182082050000001,0.0029161405,0.015037703999999992,0.94350960585,1.42139945485,0.768779184,1.2025981909499999,0.0285110454
7.166667,0.0399319991,0.0044343390000000016,0.039932,0.07542966099999998,1.89727373325,0.7089864490000001,3.9114740869999984,0.00817104215,0.0029362299999999997,0.015000649999999996,0.9432543805500001,1.42935836705,0.7510160505,1.20561861155,0.028383443
